case_id,activity,lifecycle,resource,timestamp,amount,article,dismissal,expense,lastsent,matricola,notificationtype,paymentamount,points,totalpaymentamount,vehicleclass,activity_instance_id,.order
A18635,Create Fine,complete,556,2007-07-15,360,7,NIL,NA,NA,NA,NA,NA,0,0.0,A,18223,18223
A18635,Payment,complete,NA,2007-07-16,NA,NA,NA,NA,NA,NA,NA,360,NA,36.0,NA,18224,18224
A18636,Create Fine,complete,556,2007-07-15,360,7,NIL,NA,NA,NA,NA,NA,0,0.0,A,18225,18225
A18636,Send Fine,complete,NA,2007-10-31,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,18226,18226
A18636,Insert Fine Notification,complete,NA,2007-11-12,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,18227,18227
A18636,Add penalty,complete,NA,2008-01-11,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18228,18228
A18636,Payment,complete,NA,2008-10-30,NA,NA,NA,NA,NA,NA,NA,870,NA,87.0,NA,18229,18229
A18637,Create Fine,complete,556,2007-07-15,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18230,18230
A18637,Payment,complete,NA,2007-07-17,NA,NA,NA,NA,NA,NA,NA,360,NA,36.0,NA,18231,18231
A18638,Create Fine,complete,556,2007-07-16,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18232,18232
A18638,Send Fine,complete,NA,2007-12-27,NA,NA,NA,186,NA,NA,NA,NA,NA,NA,NA,18233,18233
A18638,Insert Fine Notification,complete,NA,2008-01-14,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,18234,18234
A18638,Add penalty,complete,NA,2008-03-14,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18235,18235
A18638,Send for Credit Collection,complete,NA,2009-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18236,18236
A1864,Create Fine,complete,564,2006-08-08,350,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18237,18237
A1864,Payment,complete,NA,2006-08-11,NA,NA,NA,NA,NA,NA,NA,350,NA,35.0,NA,18238,18238
A18640,Create Fine,complete,556,2007-07-16,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18239,18239
A18640,Payment,complete,NA,2007-07-16,NA,NA,NA,NA,NA,NA,NA,360,NA,36.0,NA,18240,18240
A18642,Create Fine,complete,556,2007-07-16,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18241,18241
A18642,Send Fine,complete,NA,2007-09-13,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,18242,18242
A18642,Insert Fine Notification,complete,NA,2007-10-13,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,18243,18243
A18642,Add penalty,complete,NA,2007-12-12,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18244,18244
A18642,Send for Credit Collection,complete,NA,2009-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18245,18245
A18644,Create Fine,complete,556,2007-07-16,360,158,NIL,NA,NA,NA,NA,NA,0,0.0,A,18246,18246
A18644,Send Fine,complete,NA,2007-10-31,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,18247,18247
A18644,Insert Fine Notification,complete,NA,2007-11-14,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,18248,18248
A18644,Add penalty,complete,NA,2008-01-13,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18249,18249
A18644,Send for Credit Collection,complete,NA,2009-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18250,18250
A18646,Create Fine,complete,556,2007-07-16,220,7,NIL,NA,NA,NA,NA,NA,0,0.0,A,18251,18251
A18646,Payment,complete,NA,2007-07-16,NA,NA,NA,NA,NA,NA,NA,220,NA,22.0,NA,18252,18252
A18647,Create Fine,complete,556,2007-07-16,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18253,18253
A18647,Send Fine,complete,NA,2007-10-31,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,18254,18254
A1865,Create Fine,complete,564,2006-08-08,210,7,NIL,NA,NA,NA,NA,NA,0,0.0,A,18255,18255
A1865,Send Fine,complete,NA,2006-12-13,NA,NA,NA,110,NA,NA,NA,NA,NA,NA,NA,18256,18256
A1865,Insert Fine Notification,complete,NA,2007-01-04,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,18257,18257
A1865,Payment,complete,NA,2007-01-17,NA,NA,NA,NA,NA,NA,NA,210,NA,21.0,NA,18258,18258
A1865,Add penalty,complete,NA,2007-03-05,425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18259,18259
A1865,Payment,complete,NA,2007-10-22,NA,NA,NA,NA,NA,NA,NA,110,NA,32.0,NA,18260,18260
A18655,Create Fine,complete,557,2007-08-16,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18261,18261
A18655,Send Fine,complete,NA,2007-12-11,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,18262,18262
A1866,Create Fine,complete,564,2006-08-08,350,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18263,18263
A1866,Send Fine,complete,NA,2006-12-13,NA,NA,NA,110,NA,NA,NA,NA,NA,NA,NA,18264,18264
A1866,Insert Fine Notification,complete,NA,2007-01-08,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,18265,18265
A1866,Insert Date Appeal to Prefecture,complete,NA,2007-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18266,18266
A1866,Add penalty,complete,NA,2007-03-09,715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18267,18267
A1866,Send Appeal to Prefecture,complete,NA,2007-03-13,NA,NA,NIL,NA,NA,NA,NA,NA,NA,NA,NA,18268,18268
A18660,Create Fine,complete,557,2007-08-18,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18269,18269
A18660,Send Fine,complete,NA,2008-01-18,NA,NA,NA,186,NA,NA,NA,NA,NA,NA,NA,18270,18270
A18660,Insert Fine Notification,complete,NA,2008-02-11,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,18271,18271
A18660,Add penalty,complete,NA,2008-04-11,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18272,18272
A18660,Send for Credit Collection,complete,NA,2009-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18273,18273
A18661,Create Fine,complete,557,2007-08-18,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18274,18274
A18661,Send Fine,complete,NA,2007-12-11,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,18275,18275
A18661,Insert Fine Notification,complete,NA,2007-12-30,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,18276,18276
A18661,Add penalty,complete,NA,2008-02-28,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18277,18277
A18661,Send for Credit Collection,complete,NA,2009-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18278,18278
A18662,Create Fine,complete,557,2007-08-18,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18279,18279
A18662,Send Fine,complete,NA,2007-12-11,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,18280,18280
A18667,Create Fine,complete,557,2007-08-18,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18281,18281
A18667,Payment,complete,NA,2007-08-20,NA,NA,NA,NA,NA,NA,NA,360,NA,36.0,NA,18282,18282
A18668,Create Fine,complete,557,2007-08-18,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18283,18283
A18668,Send Fine,complete,NA,2007-12-11,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,18284,18284
A18668,Insert Fine Notification,complete,NA,2007-12-19,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,18285,18285
A18668,Add penalty,complete,NA,2008-02-17,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18286,18286
A18668,Payment,complete,NA,2008-03-07,NA,NA,NA,NA,NA,NA,NA,490,NA,49.0,NA,18287,18287
A18668,Payment,complete,NA,2008-04-22,NA,NA,NA,NA,NA,NA,NA,380,NA,87.0,NA,18288,18288
A18670,Create Fine,complete,557,2007-08-20,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18289,18289
A18670,Send Fine,complete,NA,2007-12-27,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,18290,18290
A18670,Insert Fine Notification,complete,NA,2008-01-10,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,18291,18291
A18670,Add penalty,complete,NA,2008-03-10,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18292,18292
A18670,Send for Credit Collection,complete,NA,2009-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18293,18293
A18671,Create Fine,complete,557,2007-08-20,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18294,18294
A18671,Send Fine,complete,NA,2007-12-27,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,18295,18295
A18671,Insert Fine Notification,complete,NA,2008-01-07,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,18296,18296
A18671,Add penalty,complete,NA,2008-03-07,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18297,18297
A18671,Send for Credit Collection,complete,NA,2009-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18298,18298
A18672,Create Fine,complete,557,2007-08-20,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18299,18299
A18672,Send Fine,complete,NA,2007-12-27,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,18300,18300
A18672,Insert Fine Notification,complete,NA,2008-01-05,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,18301,18301
A18672,Add penalty,complete,NA,2008-03-05,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18302,18302
A18672,Payment,complete,NA,2008-09-01,NA,NA,NA,NA,NA,NA,NA,870,NA,87.0,NA,18303,18303
A18674,Create Fine,complete,557,2007-08-20,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18304,18304
A18674,Send Fine,complete,NA,2007-12-27,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,18305,18305
A18674,Insert Fine Notification,complete,NA,2008-01-11,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,18306,18306
A18674,Add penalty,complete,NA,2008-03-11,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18307,18307
A18674,Send for Credit Collection,complete,NA,2009-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18308,18308
A18675,Create Fine,complete,557,2007-08-22,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18309,18309
A18675,Payment,complete,NA,2007-08-23,NA,NA,NA,NA,NA,NA,NA,360,NA,36.0,NA,18310,18310
A18676,Create Fine,complete,557,2007-08-22,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18311,18311
A18676,Send Fine,complete,NA,2007-12-27,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,18312,18312
A18677,Create Fine,complete,557,2007-08-22,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18313,18313
A18677,Send Fine,complete,NA,2007-12-27,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,18314,18314
A18677,Insert Fine Notification,complete,NA,2008-01-15,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,18315,18315
A18677,Add penalty,complete,NA,2008-03-15,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18316,18316
A18677,Send for Credit Collection,complete,NA,2009-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18317,18317
A18678,Create Fine,complete,557,2007-08-22,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18318,18318
A18678,Payment,complete,NA,2007-08-27,NA,NA,NA,NA,NA,NA,NA,360,NA,36.0,NA,18319,18319
A18685,Create Fine,complete,557,2007-08-22,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18320,18320
A18685,Send Fine,complete,NA,2007-12-27,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,18321,18321
A18685,Insert Fine Notification,complete,NA,2008-01-15,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,18322,18322
A18685,Add penalty,complete,NA,2008-03-15,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18323,18323
A18685,Send for Credit Collection,complete,NA,2009-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18324,18324
A18687,Create Fine,complete,557,2007-08-22,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18325,18325
A18687,Payment,complete,NA,2007-08-28,NA,NA,NA,NA,NA,NA,NA,360,NA,36.0,NA,18326,18326
A18688,Create Fine,complete,557,2007-08-22,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18327,18327
A18688,Send Fine,complete,NA,2007-12-27,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,18328,18328
A18688,Insert Fine Notification,complete,NA,2008-01-19,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,18329,18329
A18688,Add penalty,complete,NA,2008-03-19,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18330,18330
A18688,Send for Credit Collection,complete,NA,2009-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18331,18331
A1869,Create Fine,complete,564,2006-08-09,350,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18332,18332
A1869,Send Fine,complete,NA,2006-12-13,NA,NA,NA,110,NA,NA,NA,NA,NA,NA,NA,18333,18333
A1869,Insert Fine Notification,complete,NA,2007-01-03,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,18334,18334
A1869,Add penalty,complete,NA,2007-03-04,715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18335,18335
A1869,Payment,complete,NA,2007-11-16,NA,NA,NA,NA,NA,NA,NA,825,NA,82.5,NA,18336,18336
A18690,Create Fine,complete,557,2007-08-24,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18337,18337
A18690,Send Fine,complete,NA,2007-12-27,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,18338,18338
A18690,Insert Fine Notification,complete,NA,2008-01-15,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,18339,18339
A18690,Add penalty,complete,NA,2008-03-15,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18340,18340
A18690,Send for Credit Collection,complete,NA,2009-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18341,18341
A18692,Create Fine,complete,557,2007-08-24,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18342,18342
A18692,Payment,complete,NA,2007-08-24,NA,NA,NA,NA,NA,NA,NA,360,NA,36.0,NA,18343,18343
A18693,Create Fine,complete,557,2007-08-24,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18344,18344
A18693,Send Fine,complete,NA,2007-12-27,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,18345,18345
A18693,Insert Fine Notification,complete,NA,2008-01-14,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,18346,18346
A18693,Insert Date Appeal to Prefecture,complete,NA,2008-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18347,18347
A18693,Add penalty,complete,NA,2008-03-14,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18348,18348
A18693,Send Appeal to Prefecture,complete,NA,2011-12-25,NA,NA,NIL,NA,NA,NA,NA,NA,NA,NA,NA,18349,18349
A18695,Create Fine,complete,557,2007-08-24,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18350,18350
A18695,Send Fine,complete,NA,2007-12-27,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,18351,18351
A18695,Insert Fine Notification,complete,NA,2008-01-05,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,18352,18352
A18695,Add penalty,complete,NA,2008-03-05,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18353,18353
A18695,Send for Credit Collection,complete,NA,2009-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18354,18354
A18698,Create Fine,complete,557,2007-08-24,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18355,18355
A18698,Send Fine,complete,NA,2007-12-27,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,18356,18356
A187,Create Fine,complete,541,2006-08-06,350,7,NIL,NA,NA,NA,NA,NA,0,0.0,A,18357,18357
A187,Send Fine,complete,NA,2006-12-13,NA,NA,NA,110,NA,NA,NA,NA,NA,NA,NA,18358,18358
A187,Insert Fine Notification,complete,NA,2007-01-08,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,18359,18359
A187,Add penalty,complete,NA,2007-03-09,715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18360,18360
A187,Payment,complete,NA,2007-03-30,NA,NA,NA,NA,NA,NA,NA,570,NA,57.0,NA,18361,18361
A187,Payment,complete,NA,2007-04-21,NA,NA,NA,NA,NA,NA,NA,255,NA,82.5,NA,18362,18362
A1870,Create Fine,complete,564,2006-08-09,350,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18363,18363
A1870,Send Fine,complete,NA,2006-12-13,NA,NA,NA,110,NA,NA,NA,NA,NA,NA,NA,18364,18364
A18701,Create Fine,complete,558,2007-09-02,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18365,18365
A18701,Send Fine,complete,NA,2007-12-27,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,18366,18366
A18701,Insert Fine Notification,complete,NA,2008-01-08,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,18367,18367
A18701,Add penalty,complete,NA,2008-03-08,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18368,18368
A18701,Send for Credit Collection,complete,NA,2009-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18369,18369
A18702,Create Fine,complete,558,2007-09-03,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18370,18370
A18702,Send Fine,complete,NA,2007-12-27,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,18371,18371
A18704,Create Fine,complete,558,2007-09-04,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18372,18372
A18704,Payment,complete,NA,2007-09-04,NA,NA,NA,NA,NA,NA,NA,360,NA,36.0,NA,18373,18373
A18705,Create Fine,complete,558,2007-09-04,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18374,18374
A18705,Payment,complete,NA,2007-10-22,NA,NA,NA,NA,NA,NA,NA,360,NA,36.0,NA,18375,18375
A18706,Create Fine,complete,558,2007-09-04,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18376,18376
A18706,Payment,complete,NA,2007-09-11,NA,NA,NA,NA,NA,NA,NA,360,NA,36.0,NA,18377,18377
A18707,Create Fine,complete,558,2007-09-04,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18378,18378
A18707,Send Fine,complete,NA,2007-12-27,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,18379,18379
A18709,Create Fine,complete,558,2007-09-05,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18380,18380
A18709,Payment,complete,NA,2007-09-18,NA,NA,NA,NA,NA,NA,NA,360,NA,36.0,NA,18381,18381
A18712,Create Fine,complete,558,2007-09-05,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18382,18382
A18712,Send Fine,complete,NA,2007-12-27,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,18383,18383
A18714,Create Fine,complete,558,2007-09-06,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18384,18384
A18714,Send Fine,complete,NA,2007-12-27,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,18385,18385
A18716,Create Fine,complete,558,2007-09-06,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18386,18386
A18716,Send Fine,complete,NA,2007-12-27,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,18387,18387
A18716,Insert Fine Notification,complete,NA,2008-01-08,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,18388,18388
A18716,Add penalty,complete,NA,2008-03-08,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18389,18389
A18716,Send for Credit Collection,complete,NA,2009-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18390,18390
A18717,Create Fine,complete,558,2007-09-07,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18391,18391
A18717,Send Fine,complete,NA,2007-12-27,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,18392,18392
A1872,Create Fine,complete,564,2006-08-10,350,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18393,18393
A1872,Payment,complete,NA,2006-08-16,NA,NA,NA,NA,NA,NA,NA,350,NA,35.0,NA,18394,18394
A18720,Create Fine,complete,558,2007-09-09,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18395,18395
A18720,Payment,complete,NA,2007-09-15,NA,NA,NA,NA,NA,NA,NA,360,NA,36.0,NA,18396,18396
A18722,Create Fine,complete,558,2007-09-09,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18397,18397
A18722,Send Fine,complete,NA,2007-12-27,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,18398,18398
A18722,Insert Fine Notification,complete,NA,2008-01-15,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,18399,18399
A18722,Add penalty,complete,NA,2008-03-15,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18400,18400
A18722,Payment,complete,NA,2008-10-06,NA,NA,NA,NA,NA,NA,NA,870,NA,87.0,NA,18401,18401
A18724,Create Fine,complete,558,2007-09-09,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18402,18402
A18724,Payment,complete,NA,2007-09-11,NA,NA,NA,NA,NA,NA,NA,360,NA,36.0,NA,18403,18403
A18725,Create Fine,complete,558,2007-09-09,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18404,18404
A18725,Send Fine,complete,NA,2007-12-27,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,18405,18405
A18725,Insert Fine Notification,complete,NA,2008-01-07,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,18406,18406
A18725,Add penalty,complete,NA,2008-03-07,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18407,18407
A18725,Payment,complete,NA,2008-09-10,NA,NA,NA,NA,NA,NA,NA,870,NA,87.0,NA,18408,18408
A18726,Create Fine,complete,558,2007-09-09,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18409,18409
A18726,Send Fine,complete,NA,2007-12-27,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,18410,18410
A18726,Insert Fine Notification,complete,NA,2008-01-07,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,18411,18411
A18726,Add penalty,complete,NA,2008-03-07,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18412,18412
A18726,Insert Date Appeal to Prefecture,complete,NA,2008-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18413,18413
A18726,Send Appeal to Prefecture,complete,NA,2008-04-08,NA,NA,#,NA,NA,NA,NA,NA,NA,NA,NA,18414,18414
A1873,Create Fine,complete,564,2006-08-10,350,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18415,18415
A1873,Send Fine,complete,NA,2006-12-13,NA,NA,NA,110,NA,NA,NA,NA,NA,NA,NA,18416,18416
A1873,Insert Fine Notification,complete,NA,2007-01-03,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,18417,18417
A1873,Add penalty,complete,NA,2007-03-04,715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18418,18418
A1873,Send for Credit Collection,complete,NA,2009-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18419,18419
A18735,Create Fine,complete,558,2007-09-14,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18420,18420
A18735,Send Fine,complete,NA,2007-12-27,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,18421,18421
A18735,Insert Fine Notification,complete,NA,2008-01-05,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,18422,18422
A18735,Add penalty,complete,NA,2008-03-05,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18423,18423
A18735,Send for Credit Collection,complete,NA,2009-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18424,18424
A18736,Create Fine,complete,558,2007-09-14,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18425,18425
A18736,Payment,complete,NA,2007-09-17,NA,NA,NA,NA,NA,NA,NA,360,NA,36.0,NA,18426,18426
A18738,Create Fine,complete,558,2007-09-14,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18427,18427
A18738,Send Fine,complete,NA,2007-12-27,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,18428,18428
A18738,Insert Fine Notification,complete,NA,2008-01-18,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,18429,18429
A18738,Add penalty,complete,NA,2008-03-18,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18430,18430
A18738,Send for Credit Collection,complete,NA,2009-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18431,18431
A18739,Create Fine,complete,558,2007-09-14,220,7,NIL,NA,NA,NA,NA,NA,0,0.0,A,18432,18432
A18739,Send Fine,complete,NA,2007-12-27,NA,NA,NA,130,NA,NA,NA,NA,NA,NA,NA,18433,18433
A18739,Insert Fine Notification,complete,NA,2008-01-05,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,18434,18434
A18739,Add penalty,complete,NA,2008-03-05,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18435,18435
A18739,Send for Credit Collection,complete,NA,2009-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18436,18436
A1874,Create Fine,complete,564,2006-08-10,350,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18437,18437
A1874,Send Fine,complete,NA,2006-12-13,NA,NA,NA,110,NA,NA,NA,NA,NA,NA,NA,18438,18438
A1874,Insert Fine Notification,complete,NA,2007-01-03,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,18439,18439
A1874,Add penalty,complete,NA,2007-03-04,715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18440,18440
A1874,Send for Credit Collection,complete,NA,2009-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18441,18441
A18741,Create Fine,complete,558,2007-09-16,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18442,18442
A18741,Payment,complete,NA,2007-10-05,NA,NA,NA,NA,NA,NA,NA,360,NA,36.0,NA,18443,18443
A18742,Create Fine,complete,558,2007-09-16,360,157,NIL,NA,NA,NA,NA,NA,0,0.0,A,18444,18444
A18742,Send Fine,complete,NA,2008-01-18,NA,NA,NA,260,NA,NA,NA,NA,NA,NA,NA,18445,18445
A18742,Insert Fine Notification,complete,NA,2008-01-30,NA,NA,NA,NA,P,NA,P,NA,NA,NA,NA,18446,18446
A18742,Insert Date Appeal to Prefecture,complete,NA,2008-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18447,18447
A18742,Send Appeal to Prefecture,complete,NA,2008-03-08,NA,NA,NIL,NA,NA,NA,NA,NA,NA,NA,NA,18448,18448
